,id,title,image_url,recipe_url,rating_avg,rating_val,total_time,category,cuisine,ingredients
1068,1069,"Fig, cream cheese and mint tart ",https://food-images.files.bbci.co.uk/food/recipes/fig_cream_cheese_and_65349_16x9.jpg,https://www.bbc.co.uk/food/recipes/fig_cream_cheese_and_65349,5,1,120,Light meals & snacks, ,"fig, egg, whipping cream, cream cheese, honey, salt, mint, pistachio, butter, plain flour"
1069,1070,Filo pastry mince pies,https://food-images.files.bbci.co.uk/food/recipes/crispy_filo_mince_pies_63765_16x9.jpg,https://www.bbc.co.uk/food/recipes/crispy_filo_mince_pies_63765,5,4,60,Cakes and baking, ,"raisins, apple, orange, pear, cranberry, apple juice, vegetable oil, egg, caster sugar, vanilla extract, vanilla pod, black pepper, ginger, cinnamon, cloves, nutmeg, pecan, calvados, filo pastry"
1070,1071,Finnish split pea soup,https://food-images.files.bbci.co.uk/food/recipes/finnish_pea_soup_71758_16x9.jpg,https://www.bbc.co.uk/food/recipes/finnish_pea_soup_71758,4.8,5,840,Main course,Nordic,"ham, onion, carrot, double cream, bicarbonate of soda, mace, black pepper, bay leaf, mustard, split peas"
1071,1072,Firecracker prawns with stir-fried greens,https://food-images.files.bbci.co.uk/food/recipes/firecracker_prawns_with_47781_16x9.jpg,https://www.bbc.co.uk/food/recipes/firecracker_prawns_with_47781,4.25,12,60,Main course,Chinese,"prawn, lime, pak choi, chilli pepper, spring onion, olive oil, sesame oil, ginger, cumin, coriander, vinegar, star anise, soy sauce, oyster sauce, fennel seeds"
1072,1073,Fish and chips,https://food-images.files.bbci.co.uk/food/recipes/deepfriedfishinbeerb_67776_16x9.jpg,https://www.bbc.co.uk/food/recipes/deepfriedfishinbeerb_67776,4.5,12,60,Main course,British,"haddock, potato, vegetable oil, self-raising flour, black pepper, lager"
1073,1074,Fish and potato traybake with pesto,https://food-images.files.bbci.co.uk/food/recipes/cod_with_pesto_roast_14470_16x9.jpg,https://www.bbc.co.uk/food/recipes/cod_with_pesto_roast_14470,4.928571429,14,150,Main course, ,"cod, lemon juice, garlic, potato, olive oil, parmesan, black pepper, salt, bay leaf, basil, pine nut"
1074,1075,Fish cakes with chive beurre blanc,https://ichef.bbci.co.uk/images/ic/640xn/p03bttht.jpg,https://www.bbc.co.uk/food/recipes/fish_cakes_with_chive_82130,3.333333333,3,90,Main course,French,"Smoked haddock, salmon, prawn, lemon juice, rainbow chard, onion, spring onion, shallot, potato, black pepper, bay leaf, dill, chives, white wine, butter"
1075,1076,Fish cakes with parsley sauce ,https://food-images.files.bbci.co.uk/food/recipes/fishcakes_with_parsley_32428_16x9.jpg,https://www.bbc.co.uk/food/recipes/fishcakes_with_parsley_32428,4.666666667,9,60,Main course,British,"cod, lemon, spring onion, potato, sunflower oil, egg, milk, parsley, black pepper, bay leaf, breadcrumbs, butter, plain flour"
1076,1077,Fish cakes with parsley sauce,https://ichef.bbci.co.uk/images/ic/640xn/p017xyw4.jpg,https://www.bbc.co.uk/food/recipes/fish_cakes_with_parsley_61919,5,2,90,Main course, ,"Smoked haddock, salmon, cod, lemon, spring onion, potato, sunflower oil, egg, milk, parsley, black pepper, bay leaf, breadcrumbs, butter, plain flour"
1077,1078,Fish curry,https://food-images.files.bbci.co.uk/food/recipes/fish_curry_09718_16x9.jpg,https://www.bbc.co.uk/food/recipes/fish_curry_09718,3.833333333,6,90,Main course,Indian,"cod, garlic, onion, chilli pepper, vegetable oil, salt, coriander, turmeric, chilli powder, paprika, garam masala, mustard seeds, basmati rice"
1078,1079,Fish finger bhorta,https://food-images.files.bbci.co.uk/food/recipes/fish_finger_bhorta_58496_16x9.jpg,https://www.bbc.co.uk/food/recipes/fish_finger_bhorta_58496,3.869230769,130,150,Main course, ,"cod, lime, garlic, onion, chilli pepper, red onion, spinach, vegetable oil, salt, ginger, coriander, red wine vinegar, English mustard"
1079,1080,Fish fingers with pitta bread,https://food-images.files.bbci.co.uk/food/recipes/lighter_fish_finger_18584_16x9.jpg,https://www.bbc.co.uk/food/recipes/lighter_fish_finger_18584,3,2,40,Light meals & snacks,British,"cod, lemon, romain lettuce, vegetable oil, egg, black pepper, paprika, curry powder, mayonnaise, pitta bread, breadcrumbs"
1080,1081,Fish moilee ,https://food-images.files.bbci.co.uk/food/recipes/malaysian-style_fish_67115_16x9.jpg,https://www.bbc.co.uk/food/recipes/malaysian-style_fish_67115,4.8,5,60,Main course,Indian,"cod, lemon juice, garlic, chilli pepper, shallot, sunflower oil, rapeseed oil, salt, ginger, coriander, turmeric, lime leaves, mustard seeds, coconut milk, white rice"
1081,1082,Fish pie with soufflé topping,https://food-images.files.bbci.co.uk/food/recipes/fish_pie_with_souffl_57249_16x9.jpg,https://www.bbc.co.uk/food/recipes/fish_pie_with_souffl_57249,4.857142857,7,150,Main course,British,"haddock, Smoked haddock, lemon juice, leek, egg, milk, cheddar, cream cheese, flour, black pepper, dill, white bread, butter"
1082,1083,Fish stew,https://food-images.files.bbci.co.uk/food/recipes/fish_soup-stew_79327_16x9.jpg,https://www.bbc.co.uk/food/recipes/fish_soup-stew_79327,4.888888889,9,90,Main course,Italian,"red mullet, onion, chilli pepper, chopped tomatoes, olive oil, parsley, black pepper, cloves, fennel seeds, red wine, bread"
1083,1084,Fish tacos,https://food-images.files.bbci.co.uk/food/recipes/fish_tacos_33979_16x9.jpg,https://www.bbc.co.uk/food/recipes/fish_tacos_33979,4.972222222,36,60,Main course,Mexican,"cod, avocado, lime, garlic, chilli pepper, red onion, sweetcorn, salad leaves, olive oil, salt, cumin, coriander, paprika, chilli sauce, mayonnaise, flatbread"
1084,1085,Fish tacos 'Ensenada' ,https://food-images.files.bbci.co.uk/food/recipes/fish_tacos_ensenada_42309_16x9.jpg,https://www.bbc.co.uk/food/recipes/fish_tacos_ensenada_42309,5,12,40,Main course,American,"cod, avocado, lime, onion, chilli pepper, tomato, white cabbage, vegetable oil, soured cream, baking powder, black pepper, coriander, chilli sauce, mayonnaise, chipotle, beer, plain flour"
1085,1086,Five-spice chicken drumsticks,https://food-images.files.bbci.co.uk/food/recipes/fivespiceroastchicke_89295_16x9.jpg,https://www.bbc.co.uk/food/recipes/fivespiceroastchicke_89295,4.888888889,18,60,Main course,Chinese,"chicken leg, garlic, vegetable oil, honey, ginger, five-spice powder, soy sauce, dry sherry"
1086,1087,Five-spice pork belly with egg-fried rice,https://ichef.bbci.co.uk/images/ic/640xn/p01rwbf2.jpg,https://www.bbc.co.uk/food/recipes/egg_fried_rice_with_86215,5,1,840,Main course,Chinese,"pork belly, prawn, garlic, spring onion, sesame oil, egg, caster sugar, Sichuan pepper, salt, ginger, white pepper, star anise, five-spice powder, soy sauce, hoisin sauce, white rice"
1087,1088,Flambéed chicken liver salad,https://ichef.bbci.co.uk/images/ic/640xn/p02gg259.jpg,https://www.bbc.co.uk/food/recipes/warm_chicken_liver_salad_76381,4,1,60,Starters & nibbles, ,"chicken liver, bacon, rocket, olive oil, double cream, black pepper, sherry vinegar, mangetout, brandy, white bread"
1088,1089,Flamenco eggs,https://food-images.files.bbci.co.uk/food/recipes/flamenco_eggs_29298_16x9.jpg,https://www.bbc.co.uk/food/recipes/flamenco_eggs_29298,4.5,8,90,Brunch,Spanish,"serrano ham, chorizo, garlic, onion, tomato, peas, tomato purée, olive oil, egg, parsley, black pepper, smoked paprika, green beans, bread"
1089,1090,Flaounes,https://food-images.files.bbci.co.uk/food/recipes/pauls_flaounas_89782_16x9.jpg,https://www.bbc.co.uk/food/recipes/pauls_flaounas_89782,5,2,180,Light meals & snacks,Greek,"sultanas, pecorino, egg, milk, halloumi, semolina, caster sugar, baking powder, yeast, salt, mint, white wine vinegar, sesame seeds, butter, plain flour"
1090,1091,Flapjack apple crumble,https://food-images.files.bbci.co.uk/food/recipes/flapjack_cinnamon_apple_32656_16x9.jpg,https://www.bbc.co.uk/food/recipes/flapjack_cinnamon_apple_32656,4.75,8,180,Desserts,British,"raisins, apple, lemon, egg, milk, oats, cornflour, caster sugar, sugar, vanilla extract, golden syrup, cinnamon, butter"
1091,1092,Flapjacks,https://food-images.files.bbci.co.uk/food/recipes/flapjacks_86993_16x9.jpg,https://www.bbc.co.uk/food/recipes/flapjacks_86993,4.046875,128,90,Cakes and baking,British,"lemon, oats, sugar, golden syrup, ginger, butter"
1092,1093,Flat rib broth,https://ichef.bbci.co.uk/images/ic/640xn/p017xxzf.jpg,https://www.bbc.co.uk/food/recipes/flat_rib_broth_00443,3.666666667,3,150,Main course,British,"beef ribs, onion, carrot, celery, potato, leek, turnip, vegetable oil, black pepper, bay leaf, split peas, pearl barley"
1093,1094,Floating islands,https://food-images.files.bbci.co.uk/food/recipes/floating_islands_01988_16x9.jpg,https://www.bbc.co.uk/food/recipes/floating_islands_01988,3.4,5,60,Desserts,French,"egg, milk, caster sugar, vanilla pod"
1094,1095,Floating islands (Îles flottantes),https://food-images.files.bbci.co.uk/food/recipes/iles_flottantes_64016_16x9.jpg,https://www.bbc.co.uk/food/recipes/iles_flottantes_64016,5,2,90,Desserts,French,"egg, milk, caster sugar, vanilla pod"
1095,1096,Floating islands with spun sugar,https://food-images.files.bbci.co.uk/food/recipes/floating_islands_with_03517_16x9.jpg,https://www.bbc.co.uk/food/recipes/floating_islands_with_03517,5,1,60,Desserts,French,"egg, milk, double cream, caster sugar, vanilla extract"
1096,1097,Flourless chocolate cake,https://food-images.files.bbci.co.uk/food/recipes/flourlesschocolateca_93580_16x9.jpg,https://www.bbc.co.uk/food/recipes/flourlesschocolateca_93580,3.928571429,14,90,Cakes and baking, ,"mixed berries, egg, crème fraîche, caster sugar, vanilla extract, coffee granules, dark chocolate, milk chocolate, butter"
1097,1098,Flourless peanut butter cookies,https://food-images.files.bbci.co.uk/food/recipes/flourless_peanut_butter_98822_16x9.jpg,https://www.bbc.co.uk/food/recipes/flourless_peanut_butter_98822,5,7,40,Cakes and baking, ,"egg, peanut butter, caster sugar, vanilla extract, bicarbonate of soda, salt"
1098,1099,Fluffy American pancakes,https://food-images.files.bbci.co.uk/food/recipes/fluffyamericanpancak_74828_16x9.jpg,https://www.bbc.co.uk/food/recipes/fluffyamericanpancak_74828,4.442028986,552,40,Brunch,American,"olive oil, egg, milk, caster sugar, baking powder, maple syrup, salt, butter, plain flour"
1099,1100,Fluffy chocolate chip pancakes,https://food-images.files.bbci.co.uk/food/recipes/chocchippuffypancake_65968_16x9.jpg,https://www.bbc.co.uk/food/recipes/chocchippuffypancake_65968,5,6,40,Desserts,American,"sunflower oil, egg, milk, ice cream, caster sugar, self-raising flour, dark chocolate, maple syrup, salt"
1100,1101,Focaccia,https://food-images.files.bbci.co.uk/food/recipes/focaccia_08389_16x9.jpg,https://www.bbc.co.uk/food/recipes/focaccia_08389,3.230088496,113,180,Cakes and baking,Italian,"olive oil, strong white flour, yeast, salt"
1101,1102,Focaccia with garlic and rosemary ,https://food-images.files.bbci.co.uk/food/recipes/focaccia_with_garlic_and_35777_16x9.jpg,https://www.bbc.co.uk/food/recipes/focaccia_with_garlic_and_35777,4.909090909,11,150,Cakes and baking,Italian,"garlic, olive oil, vegetable oil, strong white flour, yeast, black pepper, salt, rosemary"
1102,1103,Focaccia with rosemary,https://food-images.files.bbci.co.uk/food/recipes/focacciawithrosemary_90210_16x9.jpg,https://www.bbc.co.uk/food/recipes/focacciawithrosemary_90210,5,5,180,Cakes and baking, ,"olive oil, strong white flour, sugar, yeast, salt, rosemary"
1103,1104,Fondant fancies,https://food-images.files.bbci.co.uk/food/recipes/fondant_fancies_28732_16x9.jpg,https://www.bbc.co.uk/food/recipes/fondant_fancies_28732,5,1,150,Cakes and baking, ,"lemon, apricot jam, strawberry jam, egg, milk, icing, caster sugar, self-raising flour, marzipan, butter"
1104,1105,Fondant potatoes,https://food-images.files.bbci.co.uk/food/recipes/fondantpotatoes_93087_16x9.jpg,https://www.bbc.co.uk/food/recipes/fondantpotatoes_93087,4.727272727,11,60,Side dishes,French,"garlic, potato, black pepper, thyme, vegetable stock, butter"
1105,1106,Foolproof green salad ,https://food-images.files.bbci.co.uk/food/recipes/fool-proof_green_salad_90764_16x9.jpg,https://www.bbc.co.uk/food/recipes/fool-proof_green_salad_90764,5,6,30,Side dishes, ,"spring onion, celery, cucumber, iceburg lettuce, salad leaves, watercress, olive oil, caster sugar, black pepper, dill, white wine vinegar, balsamic vinegar, fennel, Dijon mustard"
1106,1107,Football pies,https://food-images.files.bbci.co.uk/food/recipes/football_pies_25880_16x9.jpg,https://www.bbc.co.uk/food/recipes/football_pies_25880,5,3,180,Main course,British,"beef mince, onion, peas, tomato purée, vegetable oil, egg, black pepper, salt, worcestershire sauce, beef stock, butter, plain flour"
1107,1108,Forgotten cookies,https://food-images.files.bbci.co.uk/food/recipes/forgotten_cookies_60368_16x9.jpg,https://www.bbc.co.uk/food/recipes/forgotten_cookies_60368,4.294117647,17,150,Cakes and baking, ,"egg, cornflour, caster sugar, dark chocolate, salt, cardamom, white wine vinegar, pistachio"
1108,1109,Four cheese pizza,https://food-images.files.bbci.co.uk/food/recipes/four_cheese_pizzas_11912_16x9.jpg,https://www.bbc.co.uk/food/recipes/four_cheese_pizzas_11912,5,3,150,Main course,Italian,"passata, olive oil, parmesan, mozzarella, gorgonzola, strong white flour, caster sugar, yeast, 00 flour, black pepper, salt"
1109,1110,Fragrant pilau rice,https://food-images.files.bbci.co.uk/food/recipes/fragrantpilaurice_67870_16x9.jpg,https://www.bbc.co.uk/food/recipes/fragrantpilaurice_67870,4.875,8,90,Side dishes,Indian,"onion, salt, cinnamon, bay leaf, cloves, cardamom, saffron, vegetable stock, basmati rice, butter"
1110,1111,Fragrant pork and aubergines,https://food-images.files.bbci.co.uk/food/recipes/fragrantpork_89290_16x9.jpg,https://www.bbc.co.uk/food/recipes/fragrantpork_89290,4.75,8,60,Main course,Chinese,"pork mince, garlic, chilli pepper, spring onion, aubergine, chinese cabbage, peanut oil, sesame oil, cornflour, ginger, rice vinegar, chicken stock, dry sherry"
1111,1112,Frangipane tart with custard,https://ichef.bbci.co.uk/images/ic/640xn/p01sh23t.jpg,https://www.bbc.co.uk/food/recipes/frangipane_tart_with_63856,4.571428571,7,120,Cakes and baking,French,"strawberry jam, egg, milk, double cream, caster sugar, vanilla pod, almond, ground almonds, butter, plain flour"
1112,1113,Free-form fruit pie,https://food-images.files.bbci.co.uk/food/recipes/free-form_fruit_pie_56828_16x9.jpg,https://www.bbc.co.uk/food/recipes/free-form_fruit_pie_56828,5,3,120,Desserts,British,"rhubarb, strawberry, egg, caster sugar, salt, butter, plain flour"
1113,1114,Freekeh salad,https://food-images.files.bbci.co.uk/food/recipes/freekeh_salad_48068_16x9.jpg,https://www.bbc.co.uk/food/recipes/freekeh_salad_48068,4.833333333,6,60,Side dishes, ,"pomegranate, spring onion, olive oil, parsley, black pepper, mint, pistachio, pearl barley"
1114,1115,French apple tart,https://food-images.files.bbci.co.uk/food/recipes/french_apple_tart_with_70368_16x9.jpg,https://www.bbc.co.uk/food/recipes/french_apple_tart_with_70368,4.888888889,9,90,Desserts,French,"apple, egg, double cream, caster sugar, puff pastry, vanilla pod, apple sauce, calvados, butter"
1115,1116,French dip sandwich,https://food-images.files.bbci.co.uk/food/recipes/french_dip_sandwich_45633_16x9.jpg,https://www.bbc.co.uk/food/recipes/french_dip_sandwich_45633,5,1,90,Light meals & snacks,American,"beef joint, onion, tomato purée, emmental, soy sauce, horseradish sauce, beef stock, red wine, baguette, butter, plain flour"
1116,1117,French onion soup,https://food-images.files.bbci.co.uk/food/recipes/how_to_make_french_onion_87434_16x9.jpg,https://www.bbc.co.uk/food/recipes/how_to_make_french_onion_87434,4.833333333,6,90,Main course,French,"garlic, onion, gruyère, parsley, black pepper, beef stock, Madeira, white wine, French bread, butter"
1117,1118,French onion soup with Gruyère croûtons,https://ichef.bbci.co.uk/images/ic/640xn/p01tnpf1.jpg,https://www.bbc.co.uk/food/recipes/french_onion_soup_with_76295,5,1,90,Light meals & snacks,French,"garlic, onion, olive oil, gruyère, brown sugar, thyme, beef stock, white wine, dry sherry, brandy, baguette, plain flour"
1118,1119,French onion soup with Gruyère toast,https://food-images.files.bbci.co.uk/food/recipes/frenchonionsoupwithg_7922_16x9.jpg,https://www.bbc.co.uk/food/recipes/frenchonionsoupwithg_7922,5,3,60,Light meals & snacks,French,"garlic, onion, gruyère, parsley, black pepper, balsamic vinegar, beef stock, red wine, brandy, bread, butter"
1119,1120,French toast,https://food-images.files.bbci.co.uk/food/recipes/french_toast_with_52720_16x9.jpg,https://www.bbc.co.uk/food/recipes/french_toast_with_52720,5,8,60,Brunch,French,"banana, egg, milk, caster sugar, maple syrup, cinnamon, brioche, butter"
1120,1121,French toast with ham and cheddar,https://food-images.files.bbci.co.uk/food/recipes/cheddarandhameggybre_72058_16x9.jpg,https://www.bbc.co.uk/food/recipes/cheddarandhameggybre_72058,3.333333333,3,40,Brunch,French,"olive oil, egg, milk, cheddar, black pepper, salt, Dijon mustard, white bread, bread"
1121,1122,Fresh cranberry sauce,https://food-images.files.bbci.co.uk/food/recipes/fresh_cranberry_sauce_88244_16x9.jpg,https://www.bbc.co.uk/food/recipes/fresh_cranberry_sauce_88244,4.75,8,30,Other,American,"orange, cranberry, caster sugar, nutmeg, mixed spice"
1122,1123,"Fresh farfalle with spinach, gorgonzola and walnuts",https://food-images.files.bbci.co.uk/food/recipes/fresh_farfalle_with_55621_16x9.jpg,https://www.bbc.co.uk/food/recipes/fresh_farfalle_with_55621,5,1,90,Main course,Italian,"garlic, broccoli, spinach, olive oil, dolcelatte, egg, 00 flour, salt, mint, walnut"
